participant,exp_name,date,session,eccentricity,eccentricityDVA,gaborSize,gaborSizeDVA,gaborSF,gaborSFDVA,training-test,trial,xPosition,yPosition,meridian,contrast,ori,VF,resp,accuracy,accCount,condition,trialCount,contrastRule
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,424,668.5,0.0,meridianH,0.2599999999999998,vertical,right,right,1,2,right_vertical,53,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,425,0.0,668.5,meridianV,0.2799999999999998,horizontal,up,up,1,1,up_horizontal,52,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,426,-668.5,0.0,meridianH,0.88,horizontal,left,left,1,3,left_horizontal,54,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,427,0.0,-668.5,meridianV,0.2599999999999998,vertical,down,down,1,1,down_vertical,55,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,428,0.0,-668.5,meridianV,0.10999999999999999,horizontal,down,down,1,1,down_horizontal,53,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,429,0.0,668.5,meridianV,0.2799999999999998,horizontal,up,up,1,2,up_horizontal,53,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,430,668.5,0.0,meridianH,0.24999999999999978,vertical,right,right,1,1,right_vertical,54,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,431,-668.5,0.0,meridianH,0.97,horizontal,left,left,1,4,left_horizontal,55,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,432,668.5,0.0,meridianH,0.2699999999999998,horizontal,right,right,1,1,right_horizontal,53,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,433,668.5,0.0,meridianH,0.2699999999999998,horizontal,right,right,1,2,right_horizontal,54,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,434,668.5,0.0,meridianH,0.2599999999999998,horizontal,right,right,1,1,right_horizontal,55,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,435,0.0,-668.5,meridianV,0.10999999999999999,horizontal,down,down,1,2,down_horizontal,54,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,436,668.5,0.0,meridianH,0.98,vertical,right,right,1,2,right_vertical,55,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,437,0.0,-668.5,meridianV,0.09999999999999999,horizontal,down,right,0,0,down_horizontal,55,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,438,0.0,668.5,meridianV,0.2699999999999998,horizontal,up,up,1,1,up_horizontal,54,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,439,0.0,668.5,meridianV,0.08,vertical,up,up,1,1,up_vertical,55,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,440,0.0,668.5,meridianV,0.2699999999999998,horizontal,up,up,1,2,up_horizontal,55,staircase
